Using CUDA GPU
[OK] All hyperparameters validated successfully!
   Problem size: 5W x 5T, MAX_TIME=5
   Model: EMBEDDING_DIM=128, HEAD_NUM=8
   Training: 200 epochs, 5 episodes/epoch
  40M_50N_10T   K0=0.0257 K3=0.0253 K10=0.0246 K30=0.0231  lastAccept=19.8
  50M_50N_15T   K0=0.0847 K3=0.0846 K10=0.0846 K30=0.0846  lastAccept=19.7
  50M_70N_15T   K0=0.0777 K3=0.0776 K10=0.0775 K30=0.0774  lastAccept=20.0
  70M_100N_15T  K0=0.0991 K3=0.0990 K10=0.0989 K30=0.0988  lastAccept=18.9
=== result/SearchInLoop_seed6_tenseed_nocomm_best.pt ===
  5M_5N_5T      K0=0.1871 K3=0.1795 K10=0.1718 K30=0.1652  lastAccept=11.3
  5M_7N_5T      K0=0.2632 K3=0.2561 K10=0.2527 K30=0.2520  lastAccept=5.1
  10M_15N_5T    K0=0.2292 K3=0.2284 K10=0.2241 K30=0.2206  lastAccept=14.1
  15M_15N_5T    K0=0.1084 K3=0.1069 K10=0.1062 K30=0.1045  lastAccept=18.0
  15M_20N_5T    K0=0.1684 K3=0.1670 K10=0.1626 K30=0.1589  lastAccept=14.9
  20M_30N_5T    K0=0.2137 K3=0.2109 K10=0.2069 K30=0.2045  lastAccept=14.9
  30M_30N_10T   K0=0.0219 K3=0.0217 K10=0.0212 K30=0.0207  lastAccept=20.1
  30M_40N_10T   K0=0.0596 K3=0.0593 K10=0.0586 K30=0.0575  lastAccept=23.7
  40M_50N_10T   K0=0.0418 K3=0.0415 K10=0.0414 K30=0.0401  lastAccept=21.2
  50M_50N_15T   K0=0.0958 K3=0.0958 K10=0.0958 K30=0.0958  lastAccept=23.1
  50M_70N_15T   K0=0.0852 K3=0.0851 K10=0.0850 K30=0.0849  lastAccept=19.2
  70M_100N_15T  K0=0.0992 K3=0.0992 K10=0.0991 K30=0.0991  lastAccept=16.3
=== result/SearchInLoop_seed7_tenseed_nocomm_best.pt ===
  5M_5N_5T      K0=0.1904 K3=0.1828 K10=0.1739 K30=0.1652  lastAccept=11.9
  5M_7N_5T      K0=0.2451 K3=0.2381 K10=0.2347 K30=0.2341  lastAccept=7.0
  10M_15N_5T    K0=0.2241 K3=0.2232 K10=0.2206 K30=0.2160  lastAccept=13.3
  15M_15N_5T    K0=0.0939 K3=0.0920 K10=0.0913 K30=0.0900  lastAccept=12.4
  15M_20N_5T    K0=0.1661 K3=0.1646 K10=0.1596 K30=0.1547  lastAccept=20.5
  20M_30N_5T    K0=0.2086 K3=0.2070 K10=0.2040 K30=0.1985  lastAccept=17.7
  30M_30N_10T   K0=0.0129 K3=0.0125 K10=0.0117 K30=0.0110  lastAccept=24.9
  30M_40N_10T   K0=0.0391 K3=0.0382 K10=0.0355 K30=0.0330  lastAccept=22.0
  40M_50N_10T   K0=0.0353 K3=0.0346 K10=0.0334 K30=0.0285  lastAccept=29.1
  50M_50N_15T   K0=0.0831 K3=0.0829 K10=0.0829 K30=0.0828  lastAccept=20.2
  50M_70N_15T   K0=0.0766 K3=0.0765 K10=0.0762 K30=0.0758  lastAccept=24.6
  70M_100N_15T  K0=0.0972 K3=0.0970 K10=0.0969 K30=0.0966  lastAccept=25.8
=== result/SearchInLoop_seed8_tenseed_nocomm_best.pt ===
  5M_5N_5T      K0=0.1904 K3=0.1828 K10=0.1739 K30=0.1652  lastAccept=11.9
  5M_7N_5T      K0=0.2451 K3=0.2381 K10=0.2347 K30=0.2341  lastAccept=7.0
  10M_15N_5T    K0=0.2241 K3=0.2232 K10=0.2206 K30=0.2160  lastAccept=13.3
  15M_15N_5T    K0=0.0939 K3=0.0920 K10=0.0913 K30=0.0900  lastAccept=12.4
  15M_20N_5T    K0=0.1661 K3=0.1646 K10=0.1596 K30=0.1547  lastAccept=20.5
  20M_30N_5T    K0=0.2086 K3=0.2070 K10=0.2040 K30=0.1985  lastAccept=17.7
  30M_30N_10T   K0=0.0144 K3=0.0140 K10=0.0132 K30=0.0120  lastAccept=26.5
  30M_40N_10T   K0=0.0437 K3=0.0426 K10=0.0403 K30=0.0378  lastAccept=23.7
  40M_50N_10T   K0=0.0363 K3=0.0356 K10=0.0341 K30=0.0307  lastAccept=24.5
  50M_50N_15T   K0=0.0833 K3=0.0833 K10=0.0832 K30=0.0831  lastAccept=19.5
  50M_70N_15T   K0=0.0789 K3=0.0787 K10=0.0785 K30=0.0783  lastAccept=21.6
  70M_100N_15T  K0=0.0965 K3=0.0964 K10=0.0963 K30=0.0961  lastAccept=23.5
=== result/SearchInLoop_seed9_tenseed_nocomm_best.pt ===
  5M_5N_5T      K0=0.1988 K3=0.1831 K10=0.1742 K30=0.1607  lastAccept=12.3
  5M_7N_5T      K0=0.3038 K3=0.2936 K10=0.2742 K30=0.2609  lastAccept=15.2
  10M_15N_5T    K0=0.2378 K3=0.2369 K10=0.2272 K30=0.2225  lastAccept=12.4
  15M_15N_5T    K0=0.1078 K3=0.1070 K10=0.1061 K30=0.1032  lastAccept=16.9
  15M_20N_5T    K0=0.1819 K3=0.1805 K10=0.1748 K30=0.1671  lastAccept=14.9
  20M_30N_5T    K0=0.2134 K3=0.2114 K10=0.2074 K30=0.2030  lastAccept=19.0
  30M_30N_10T   K0=0.0135 K3=0.0133 K10=0.0128 K30=0.0123  lastAccept=21.9
  30M_40N_10T   K0=0.0371 K3=0.0368 K10=0.0361 K30=0.0350  lastAccept=22.2
  40M_50N_10T   K0=0.0410 K3=0.0408 K10=0.0407 K30=0.0391  lastAccept=22.9
  50M_50N_15T   K0=0.0939 K3=0.0939 K10=0.0938 K30=0.0938  lastAccept=21.0
  50M_70N_15T   K0=0.0831 K3=0.0830 K10=0.0829 K30=0.0828  lastAccept=20.1
  70M_100N_15T  K0=0.0983 K3=0.0983 K10=0.0982 K30=0.0982  lastAccept=16.1
=== result/SearchInLoop_seed10_tenseed_nocomm_best.pt ===
  5M_5N_5T      K0=0.1991 K3=0.1838 K10=0.1751 K30=0.1624  lastAccept=12.4
  5M_7N_5T      K0=0.2451 K3=0.2381 K10=0.2347 K30=0.2341  lastAccept=7.0
  10M_15N_5T    K0=0.2241 K3=0.2232 K10=0.2206 K30=0.2160  lastAccept=13.3
  15M_15N_5T    K0=0.0946 K3=0.0927 K10=0.0920 K30=0.0907  lastAccept=12.8
  15M_20N_5T    K0=0.1661 K3=0.1646 K10=0.1596 K30=0.1547  lastAccept=20.5
